time(Asia/Seoul),CO2
2025-04-03 18:51:00+09:00,1354.0
2025-04-03 18:52:00+09:00,1354.6666666666667
2025-04-03 18:53:00+09:00,1352.1666666666667
2025-04-03 18:54:00+09:00,1351.3333333333333
2025-04-03 18:55:00+09:00,1354.5
2025-04-03 18:56:00+09:00,1364.5
2025-04-03 18:57:00+09:00,1348.8333333333333
2025-04-03 18:58:00+09:00,1339.1666666666667
2025-04-03 18:59:00+09:00,1346.8333333333333
2025-04-03 19:00:00+09:00,1355.1666666666667
2025-04-03 19:01:00+09:00,1349.0
2025-04-03 19:02:00+09:00,1344.3333333333333
2025-04-03 19:03:00+09:00,1345.0
2025-04-03 19:04:00+09:00,1360.3333333333333
2025-04-03 19:05:00+09:00,1354.8333333333333
2025-04-03 19:06:00+09:00,1340.5
2025-04-03 19:07:00+09:00,1342.3333333333333
2025-04-03 19:08:00+09:00,1343.6666666666667
2025-04-03 19:09:00+09:00,1342.0
2025-04-03 19:10:00+09:00,1335.5
2025-04-03 19:11:00+09:00,1331.6666666666667
2025-04-03 19:12:00+09:00,1344.6666666666667
2025-04-03 19:13:00+09:00,1346.6666666666667
2025-04-03 19:14:00+09:00,1330.6666666666667
2025-04-03 19:15:00+09:00,1321.8333333333333
2025-04-03 19:16:00+09:00,1323.8333333333333
2025-04-03 19:17:00+09:00,1325.0
2025-04-03 19:18:00+09:00,1318.3333333333333
2025-04-03 19:19:00+09:00,1313.6666666666667
2025-04-03 19:20:00+09:00,1317.1666666666667
2025-04-03 19:21:00+09:00,1318.6666666666667
2025-04-03 19:22:00+09:00,1313.8333333333333
2025-04-03 19:23:00+09:00,1299.8333333333333
2025-04-03 19:24:00+09:00,1298.0
2025-04-03 19:25:00+09:00,1303.5
2025-04-03 19:26:00+09:00,1298.0
2025-04-03 19:27:00+09:00,1293.0
2025-04-03 19:28:00+09:00,1289.1666666666667
2025-04-03 19:29:00+09:00,1295.3333333333333
2025-04-03 19:30:00+09:00,1297.8333333333333
2025-04-03 19:31:00+09:00,1280.6666666666667
2025-04-03 19:32:00+09:00,1277.3333333333333
2025-04-03 19:33:00+09:00,1280.5
2025-04-03 19:34:00+09:00,1277.8333333333333
2025-04-03 19:35:00+09:00,1273.5
2025-04-03 19:36:00+09:00,1268.8333333333333
2025-04-03 19:37:00+09:00,1272.6666666666667
2025-04-03 19:38:00+09:00,1277.8333333333333
2025-04-03 19:39:00+09:00,1268.1666666666667
2025-04-03 19:40:00+09:00,1255.3333333333333
2025-04-03 19:41:00+09:00,1259.0
2025-04-03 19:42:00+09:00,1264.6666666666667
2025-04-03 19:43:00+09:00,1260.1666666666667
2025-04-03 19:44:00+09:00,1255.1666666666667
2025-04-03 19:45:00+09:00,1259.1666666666667
2025-04-03 19:46:00+09:00,1271.6666666666667
2025-04-03 19:47:00+09:00,1265.5
2025-04-03 19:48:00+09:00,1250.1666666666667
2025-04-03 19:49:00+09:00,1250.0
2025-04-03 19:50:00+09:00,1252.1666666666667
2025-04-03 19:51:00+09:00,1254.8333333333333
2025-04-03 19:52:00+09:00,1252.8333333333333
2025-04-03 19:53:00+09:00,1248.5
2025-04-03 19:54:00+09:00,1262.6666666666667
2025-04-03 19:55:00+09:00,1268.0
2025-04-03 19:56:00+09:00,1249.3333333333333
2025-04-03 19:57:00+09:00,1243.6666666666667
2025-04-03 19:58:00+09:00,1252.0
2025-04-03 19:59:00+09:00,1252.3333333333333
2025-04-03 20:00:00+09:00,1249.5
2025-04-03 20:01:00+09:00,1243.0
2025-04-03 20:02:00+09:00,1246.0
2025-04-03 20:03:00+09:00,1250.1666666666667
2025-04-03 20:04:00+09:00,1242.3333333333333
2025-04-03 20:05:00+09:00,1233.5
2025-04-03 20:06:00+09:00,1232.3333333333333
2025-04-03 20:07:00+09:00,1231.8333333333333
2025-04-03 20:08:00+09:00,1230.8333333333333
2025-04-03 20:09:00+09:00,1224.5
2025-04-03 20:10:00+09:00,1216.3333333333333
2025-04-03 20:11:00+09:00,1225.0
2025-04-03 20:12:00+09:00,1227.0
2025-04-03 20:13:00+09:00,1209.1666666666667
2025-04-03 20:14:00+09:00,1203.5
2025-04-03 20:15:00+09:00,1210.8333333333333
2025-04-03 20:16:00+09:00,1208.6666666666667
2025-04-03 20:17:00+09:00,1203.1666666666667
2025-04-03 20:18:00+09:00,1189.5
2025-04-03 20:19:00+09:00,1193.6666666666667
2025-04-03 20:20:00+09:00,1201.6666666666667
2025-04-03 20:21:00+09:00,1191.8333333333333
2025-04-03 20:22:00+09:00,1182.5
2025-04-03 20:23:00+09:00,1188.6666666666667
2025-04-03 20:24:00+09:00,1184.0
2025-04-03 20:25:00+09:00,1179.8333333333333
2025-04-03 20:26:00+09:00,1173.6666666666667
2025-04-03 20:27:00+09:00,1170.8333333333333
2025-04-03 20:28:00+09:00,1178.8333333333333
2025-04-03 20:29:00+09:00,1175.8333333333333
2025-04-03 20:30:00+09:00,1158.8333333333333
2025-04-03 20:31:00+09:00,1160.0
2025-04-03 20:32:00+09:00,1164.5
2025-04-03 20:33:00+09:00,1158.8333333333333
2025-04-03 20:34:00+09:00,1154.8333333333333
2025-04-03 20:35:00+09:00,1151.0
2025-04-03 20:36:00+09:00,1159.0
2025-04-03 20:37:00+09:00,1161.8333333333333
2025-04-03 20:38:00+09:00,1146.8333333333333
2025-04-03 20:39:00+09:00,1141.1666666666667
2025-04-03 20:40:00+09:00,1145.5
2025-04-03 20:41:00+09:00,1145.0
2025-04-03 20:42:00+09:00,1142.6666666666667
2025-04-03 20:43:00+09:00,1130.8333333333333
2025-04-03 20:44:00+09:00,1131.1666666666667
2025-04-03 20:45:00+09:00,1142.0
2025-04-03 20:46:00+09:00,1134.1666666666667
2025-04-03 20:47:00+09:00,1122.0
2025-04-03 20:48:00+09:00,1124.5
2025-04-03 20:49:00+09:00,1121.3333333333333
2025-04-03 20:50:00+09:00,1117.0
2025-04-03 20:51:00+09:00,1114.0
2025-04-03 20:52:00+09:00,1109.0
2025-04-03 20:53:00+09:00,1114.8333333333333
2025-04-03 20:54:00+09:00,1116.3333333333333
2025-04-03 20:55:00+09:00,1105.3333333333333
2025-04-03 20:56:00+09:00,1100.6666666666667
2025-04-03 20:57:00+09:00,1103.5
2025-04-03 20:58:00+09:00,1102.6666666666667
2025-04-03 20:59:00+09:00,1101.0
2025-04-03 21:00:00+09:00,1094.8333333333333
2025-04-03 21:01:00+09:00,1097.0
2025-04-03 21:02:00+09:00,1103.3333333333333
2025-04-03 21:03:00+09:00,1089.8333333333333
2025-04-03 21:04:00+09:00,1081.1666666666667
2025-04-03 21:05:00+09:00,1082.5
2025-04-03 21:06:00+09:00,1080.3333333333333
2025-04-03 21:07:00+09:00,1078.6666666666667
2025-04-03 21:08:00+09:00,1075.6666666666667
2025-04-03 21:09:00+09:00,1072.3333333333333
2025-04-03 21:10:00+09:00,1083.8333333333333
2025-04-03 21:11:00+09:00,1080.1666666666667
2025-04-03 21:12:00+09:00,1068.8333333333333
2025-04-03 21:13:00+09:00,1070.6666666666667
2025-04-03 21:14:00+09:00,1072.1666666666667
2025-04-03 21:15:00+09:00,1067.5
2025-04-03 21:16:00+09:00,1061.6666666666667
2025-04-03 21:17:00+09:00,1052.0
2025-04-03 21:18:00+09:00,1061.8333333333333
2025-04-03 21:19:00+09:00,1064.0
2025-04-03 21:20:00+09:00,1053.1666666666667
2025-04-03 21:21:00+09:00,1044.5
2025-04-03 21:22:00+09:00,1044.6666666666667
2025-04-03 21:23:00+09:00,1046.5
2025-04-03 21:24:00+09:00,1043.1666666666667
2025-04-03 21:25:00+09:00,1038.3333333333333
2025-04-03 21:26:00+09:00,1039.5
2025-04-03 21:27:00+09:00,1049.3333333333333
2025-04-03 21:28:00+09:00,1039.0
2025-04-03 21:29:00+09:00,1030.6666666666667
2025-04-03 21:30:00+09:00,1030.0
2025-04-03 21:31:00+09:00,1032.6666666666667
2025-04-03 21:32:00+09:00,1029.3333333333333
2025-04-03 21:33:00+09:00,1024.1666666666667
2025-04-03 21:34:00+09:00,1021.5
2025-04-03 21:35:00+09:00,1029.3333333333333
2025-04-03 21:36:00+09:00,1028.3333333333333
2025-04-03 21:37:00+09:00,1018.0
2025-04-03 21:38:00+09:00,1011.0
2025-04-03 21:39:00+09:00,1012.1666666666666
2025-04-03 21:40:00+09:00,1016.5
2025-04-03 21:41:00+09:00,1013.0
2025-04-03 21:42:00+09:00,1004.5
2025-04-03 21:43:00+09:00,1011.3333333333334
2025-04-03 21:44:00+09:00,1017.6666666666666
2025-04-03 21:45:00+09:00,1009.6666666666666
2025-04-03 21:46:00+09:00,999.6666666666666
2025-04-03 21:47:00+09:00,1001.0
2025-04-03 21:48:00+09:00,1004.0
2025-04-03 21:49:00+09:00,999.5
2025-04-03 21:50:00+09:00,992.1666666666666
2025-04-03 21:51:00+09:00,992.0
2025-04-03 21:52:00+09:00,1003.0
2025-04-03 21:53:00+09:00,996.1666666666666
2025-04-03 21:54:00+09:00,984.0
2025-04-03 21:55:00+09:00,986.3333333333334
2025-04-03 21:56:00+09:00,986.3333333333334
2025-04-03 21:57:00+09:00,982.1666666666666
2025-04-03 21:58:00+09:00,982.1666666666666
2025-04-03 21:59:00+09:00,977.8333333333334
2025-04-03 22:00:00+09:00,983.1666666666666
2025-04-03 22:01:00+09:00,982.5
2025-04-03 22:02:00+09:00,971.1666666666666
2025-04-03 22:03:00+09:00,967.8333333333334
2025-04-03 22:04:00+09:00,969.3333333333334
2025-04-03 22:05:00+09:00,969.6666666666666
2025-04-03 22:06:00+09:00,969.1666666666666
2025-04-03 22:07:00+09:00,963.6666666666666
2025-04-03 22:08:00+09:00,963.3333333333334
2025-04-03 22:09:00+09:00,967.3333333333334
2025-04-03 22:10:00+09:00,961.0
2025-04-03 22:11:00+09:00,954.1666666666666
2025-04-03 22:12:00+09:00,956.8333333333334
2025-04-03 22:13:00+09:00,956.8333333333334
2025-04-03 22:14:00+09:00,954.1666666666666
2025-04-03 22:15:00+09:00,951.6666666666666
2025-04-03 22:16:00+09:00,949.8333333333334
2025-04-03 22:17:00+09:00,955.8333333333334
2025-04-03 22:18:00+09:00,953.3333333333334
2025-04-03 22:19:00+09:00,941.1666666666666
2025-04-03 22:20:00+09:00,945.5
2025-04-03 22:21:00+09:00,946.8333333333334
2025-04-03 22:22:00+09:00,937.6666666666666
2025-04-03 22:23:00+09:00,939.5
2025-04-03 22:24:00+09:00,932.3333333333334
2025-04-03 22:25:00+09:00,936.0
2025-04-03 22:26:00+09:00,940.8333333333334
2025-04-03 22:27:00+09:00,933.0
2025-04-03 22:28:00+09:00,930.5
2025-04-03 22:29:00+09:00,929.8333333333334
2025-04-03 22:30:00+09:00,930.0
2025-04-03 22:31:00+09:00,927.3333333333334
2025-04-03 22:32:00+09:00,923.5
2025-04-03 22:33:00+09:00,919.8333333333334
2025-04-03 22:34:00+09:00,928.8333333333334
2025-04-03 22:35:00+09:00,925.0
2025-04-03 22:36:00+09:00,917.6666666666666
2025-04-03 22:37:00+09:00,918.0
2025-04-03 22:38:00+09:00,915.0
2025-04-03 22:39:00+09:00,911.0
2025-04-03 22:40:00+09:00,908.6666666666666
2025-04-03 22:41:00+09:00,905.0
2025-04-03 22:42:00+09:00,913.6666666666666
2025-04-03 22:43:00+09:00,916.0
2025-04-03 22:44:00+09:00,906.6666666666666
2025-04-03 22:45:00+09:00,906.0
2025-04-03 22:46:00+09:00,905.1666666666666
2025-04-03 22:47:00+09:00,904.3333333333334
2025-04-03 22:48:00+09:00,899.3333333333334
2025-04-03 22:49:00+09:00,891.3333333333334
2025-04-03 22:50:00+09:00,894.8333333333334
2025-04-03 22:51:00+09:00,901.0
2025-04-03 22:52:00+09:00,891.8333333333334
2025-04-03 22:53:00+09:00,887.3333333333334
2025-04-03 22:54:00+09:00,889.6666666666666
2025-04-03 22:55:00+09:00,888.0
2025-04-03 22:56:00+09:00,887.8333333333334
2025-04-03 22:57:00+09:00,881.6666666666666
2025-04-03 22:58:00+09:00,879.6666666666666
2025-04-03 22:59:00+09:00,887.0
2025-04-03 23:00:00+09:00,883.6666666666666
2025-04-03 23:01:00+09:00,875.1666666666666
2025-04-03 23:02:00+09:00,878.8333333333334
2025-04-03 23:03:00+09:00,878.3333333333334
2025-04-03 23:04:00+09:00,871.8333333333334
2025-04-03 23:05:00+09:00,870.1666666666666
2025-04-03 23:06:00+09:00,866.3333333333334
2025-04-03 23:07:00+09:00,872.5
2025-04-03 23:08:00+09:00,878.1666666666666
2025-04-03 23:09:00+09:00,871.6666666666666
2025-04-03 23:10:00+09:00,868.3333333333334
2025-04-03 23:11:00+09:00,865.3333333333334
2025-04-03 23:12:00+09:00,865.3333333333334
2025-04-03 23:13:00+09:00,864.5
2025-04-03 23:14:00+09:00,856.1666666666666
2025-04-03 23:15:00+09:00,857.3333333333334
2025-04-03 23:16:00+09:00,862.3333333333334
2025-04-03 23:17:00+09:00,856.0
2025-04-03 23:18:00+09:00,852.3333333333334
2025-04-03 23:19:00+09:00,851.6666666666666
2025-04-03 23:20:00+09:00,851.5
2025-04-03 23:21:00+09:00,848.8333333333334
2025-04-03 23:22:00+09:00,847.8333333333334
2025-04-03 23:23:00+09:00,843.1666666666666
2025-04-03 23:24:00+09:00,853.6666666666666
2025-04-03 23:25:00+09:00,852.6666666666666
2025-04-03 23:26:00+09:00,842.6666666666666
2025-04-03 23:27:00+09:00,841.6666666666666
2025-04-03 23:28:00+09:00,842.1666666666666
2025-04-03 23:29:00+09:00,840.5
2025-04-03 23:30:00+09:00,841.3333333333334
2025-04-03 23:31:00+09:00,832.5
2025-04-03 23:32:00+09:00,835.3333333333334
2025-04-03 23:33:00+09:00,841.8333333333334
2025-04-03 23:34:00+09:00,833.0
2025-04-03 23:35:00+09:00,830.5
2025-04-03 23:36:00+09:00,830.1666666666666
2025-04-03 23:37:00+09:00,829.5
2025-04-03 23:38:00+09:00,827.6666666666666
2025-04-03 23:39:00+09:00,823.1666666666666
2025-04-03 23:40:00+09:00,820.5
2025-04-03 23:41:00+09:00,828.8333333333334
2025-04-03 23:42:00+09:00,827.6666666666666
2025-04-03 23:43:00+09:00,818.8333333333334
2025-04-03 23:44:00+09:00,818.1666666666666
2025-04-03 23:45:00+09:00,821.3333333333334
2025-04-03 23:46:00+09:00,818.8333333333334
2025-04-03 23:47:00+09:00,816.8333333333334
2025-04-03 23:48:00+09:00,813.0
2025-04-03 23:49:00+09:00,822.5
2025-04-03 23:50:00+09:00,821.1666666666666
2025-04-03 23:51:00+09:00,812.3333333333334
2025-04-03 23:52:00+09:00,810.6666666666666
2025-04-03 23:53:00+09:00,810.6666666666666
2025-04-03 23:54:00+09:00,810.6666666666666
2025-04-03 23:55:00+09:00,810.1666666666666
2025-04-03 23:56:00+09:00,804.6666666666666
2025-04-03 23:57:00+09:00,810.0
2025-04-03 23:58:00+09:00,816.6666666666666
2025-04-03 23:59:00+09:00,804.6666666666666
2025-04-04 00:00:00+09:00,799.6666666666666
2025-04-04 00:01:00+09:00,797.6666666666666
2025-04-04 00:02:00+09:00,803.1666666666666
2025-04-04 00:03:00+09:00,804.0
2025-04-04 00:04:00+09:00,801.1666666666666
2025-04-04 00:05:00+09:00,796.6666666666666
2025-04-04 00:06:00+09:00,804.0
2025-04-04 00:07:00+09:00,798.0
2025-04-04 00:08:00+09:00,793.1666666666666
2025-04-04 00:09:00+09:00,794.0
2025-04-04 00:10:00+09:00,793.8333333333334
2025-04-04 00:11:00+09:00,794.8333333333334
2025-04-04 00:12:00+09:00,791.0
2025-04-04 00:13:00+09:00,784.3333333333334
2025-04-04 00:14:00+09:00,791.5
2025-04-04 00:15:00+09:00,793.0
2025-04-04 00:16:00+09:00,786.5
2025-04-04 00:17:00+09:00,782.6666666666666
2025-04-04 00:18:00+09:00,784.8333333333334
2025-04-04 00:19:00+09:00,784.8333333333334
2025-04-04 00:20:00+09:00,783.0
2025-04-04 00:21:00+09:00,778.3333333333334
2025-04-04 00:22:00+09:00,779.6666666666666
2025-04-04 00:23:00+09:00,784.5
2025-04-04 00:24:00+09:00,781.1666666666666
2025-04-04 00:25:00+09:00,774.1666666666666
2025-04-04 00:26:00+09:00,774.6666666666666
2025-04-04 00:27:00+09:00,775.3333333333334
2025-04-04 00:28:00+09:00,770.6666666666666
2025-04-04 00:29:00+09:00,769.8333333333334
2025-04-04 00:30:00+09:00,768.5
2025-04-04 00:31:00+09:00,776.0
2025-04-04 00:32:00+09:00,777.1666666666666
2025-04-04 00:33:00+09:00,771.0
2025-04-04 00:34:00+09:00,769.6666666666666
2025-04-04 00:35:00+09:00,768.6666666666666
2025-04-04 00:36:00+09:00,768.0
2025-04-04 00:37:00+09:00,764.3333333333334
2025-04-04 00:38:00+09:00,763.1666666666666
2025-04-04 00:39:00+09:00,764.8333333333334
2025-04-04 00:40:00+09:00,770.5
2025-04-04 00:41:00+09:00,767.8333333333334
2025-04-04 00:42:00+09:00,763.6666666666666
2025-04-04 00:43:00+09:00,762.3333333333334
2025-04-04 00:44:00+09:00,763.1666666666666
2025-04-04 00:45:00+09:00,762.3333333333334
2025-04-04 00:46:00+09:00,759.8333333333334
2025-04-04 00:47:00+09:00,754.1666666666666
2025-04-04 00:48:00+09:00,761.6666666666666
2025-04-04 00:49:00+09:00,759.5
2025-04-04 00:50:00+09:00,750.5
2025-04-04 00:51:00+09:00,751.5
2025-04-04 00:52:00+09:00,750.6666666666666
2025-04-04 00:53:00+09:00,748.6666666666666
2025-04-04 00:54:00+09:00,748.3333333333334
2025-04-04 00:55:00+09:00,742.5
2025-04-04 00:56:00+09:00,747.8333333333334
2025-04-04 00:57:00+09:00,751.8333333333334
2025-04-04 00:58:00+09:00,748.1666666666666
2025-04-04 00:59:00+09:00,741.3333333333334
2025-04-04 01:00:00+09:00,743.5
2025-04-04 01:01:00+09:00,746.3333333333334
2025-04-04 01:02:00+09:00,741.8333333333334
2025-04-04 01:03:00+09:00,738.5
2025-04-04 01:04:00+09:00,742.0
2025-04-04 01:05:00+09:00,747.3333333333334
2025-04-04 01:06:00+09:00,740.3333333333334
2025-04-04 01:07:00+09:00,734.3333333333334
2025-04-04 01:08:00+09:00,735.1666666666666
2025-04-04 01:09:00+09:00,733.3333333333334
2025-04-04 01:10:00+09:00,733.6666666666666
2025-04-04 01:11:00+09:00,733.5
2025-04-04 01:12:00+09:00,730.5
2025-04-04 01:13:00+09:00,732.8333333333334
2025-04-04 01:14:00+09:00,732.0
2025-04-04 01:15:00+09:00,729.1666666666666
2025-04-04 01:16:00+09:00,728.5
2025-04-04 01:17:00+09:00,725.0
2025-04-04 01:18:00+09:00,726.1666666666666
2025-04-04 01:19:00+09:00,725.0
2025-04-04 01:20:00+09:00,722.8333333333334
2025-04-04 01:21:00+09:00,727.3333333333334
2025-04-04 01:22:00+09:00,727.8333333333334
2025-04-04 01:23:00+09:00,726.0
2025-04-04 01:24:00+09:00,722.5
2025-04-04 01:25:00+09:00,723.5
2025-04-04 01:26:00+09:00,723.3333333333334
2025-04-04 01:27:00+09:00,721.0
2025-04-04 01:28:00+09:00,716.5
2025-04-04 01:29:00+09:00,717.3333333333334
2025-04-04 01:30:00+09:00,721.8333333333334
2025-04-04 01:31:00+09:00,715.8333333333334
2025-04-04 01:32:00+09:00,710.8333333333334
2025-04-04 01:33:00+09:00,715.3333333333334
2025-04-04 01:34:00+09:00,711.5
2025-04-04 01:35:00+09:00,711.0
2025-04-04 01:36:00+09:00,710.1666666666666
2025-04-04 01:37:00+09:00,706.8333333333334
2025-04-04 01:38:00+09:00,715.3333333333334
2025-04-04 01:39:00+09:00,713.0
2025-04-04 01:40:00+09:00,706.8333333333334
2025-04-04 01:41:00+09:00,705.0
2025-04-04 01:42:00+09:00,706.8333333333334
2025-04-04 01:43:00+09:00,707.2
2025-04-04 01:44:00+09:00,707.6666666666666
2025-04-04 01:45:00+09:00,703.0
2025-04-04 01:46:00+09:00,704.0
2025-04-04 01:47:00+09:00,709.0
2025-04-04 01:48:00+09:00,705.1666666666666
2025-04-04 01:49:00+09:00,700.1666666666666
2025-04-04 01:50:00+09:00,704.7142857142857
2025-04-04 01:51:00+09:00,704.8
2025-04-04 01:52:00+09:00,700.0
2025-04-04 01:53:00+09:00,697.0
2025-04-04 01:54:00+09:00,693.1666666666666
2025-04-04 01:55:00+09:00,700.0
2025-04-04 01:56:00+09:00,699.3333333333334
2025-04-04 01:57:00+09:00,691.6666666666666
2025-04-04 01:58:00+09:00,691.5
2025-04-04 01:59:00+09:00,693.0
2025-04-04 02:00:00+09:00,692.6666666666666
2025-04-04 02:01:00+09:00,694.0
2025-04-04 02:02:00+09:00,685.3333333333334
2025-04-04 02:03:00+09:00,692.8333333333334
2025-04-04 02:04:00+09:00,694.3333333333334
2025-04-04 02:05:00+09:00,688.5
2025-04-04 02:06:00+09:00,685.1666666666666
2025-04-04 02:07:00+09:00,688.3333333333334
2025-04-04 02:08:00+09:00,686.8333333333334
2025-04-04 02:09:00+09:00,686.6666666666666
2025-04-04 02:10:00+09:00,686.3333333333334
2025-04-04 02:11:00+09:00,687.5
2025-04-04 02:12:00+09:00,690.0
2025-04-04 02:13:00+09:00,686.3333333333334
2025-04-04 02:14:00+09:00,681.3333333333334
2025-04-04 02:15:00+09:00,682.6666666666666
2025-04-04 02:16:00+09:00,678.6666666666666
2025-04-04 02:17:00+09:00,679.0
2025-04-04 02:18:00+09:00,677.3333333333334
2025-04-04 02:19:00+09:00,675.8333333333334
2025-04-04 02:20:00+09:00,683.3333333333334
2025-04-04 02:21:00+09:00,681.6666666666666
2025-04-04 02:22:00+09:00,673.6666666666666
2025-04-04 02:23:00+09:00,672.6666666666666
2025-04-04 02:24:00+09:00,674.5
2025-04-04 02:25:00+09:00,672.1666666666666
2025-04-04 02:26:00+09:00,671.8333333333334
2025-04-04 02:27:00+09:00,670.5
2025-04-04 02:28:00+09:00,674.5
2025-04-04 02:29:00+09:00,678.6666666666666
2025-04-04 02:30:00+09:00,672.0
2025-04-04 02:31:00+09:00,669.0
2025-04-04 02:32:00+09:00,669.6666666666666
2025-04-04 02:33:00+09:00,669.8333333333334
2025-04-04 02:34:00+09:00,666.1666666666666
2025-04-04 02:35:00+09:00,665.5
2025-04-04 02:36:00+09:00,664.6666666666666
2025-04-04 02:37:00+09:00,672.0
2025-04-04 02:38:00+09:00,670.8333333333334
2025-04-04 02:39:00+09:00,662.0
2025-04-04 02:40:00+09:00,662.8333333333334
2025-04-04 02:41:00+09:00,664.8333333333334
2025-04-04 02:42:00+09:00,660.6666666666666
2025-04-04 02:43:00+09:00,661.3333333333334
2025-04-04 02:44:00+09:00,656.8333333333334
2025-04-04 02:45:00+09:00,661.6666666666666
2025-04-04 02:46:00+09:00,661.8333333333334
2025-04-04 02:47:00+09:00,659.1666666666666
2025-04-04 02:48:00+09:00,655.8333333333334
2025-04-04 02:49:00+09:00,654.6666666666666
2025-04-04 02:50:00+09:00,654.8333333333334
2025-04-04 02:51:00+09:00,655.5
2025-04-04 02:52:00+09:00,652.3333333333334
2025-04-04 02:53:00+09:00,654.8333333333334
2025-04-04 02:54:00+09:00,659.0
2025-04-04 02:55:00+09:00,655.0
2025-04-04 02:56:00+09:00,649.1666666666666
2025-04-04 02:57:00+09:00,650.3333333333334
2025-04-04 02:58:00+09:00,651.3333333333334
2025-04-04 02:59:00+09:00,649.6666666666666
2025-04-04 03:00:00+09:00,645.1666666666666
2025-04-04 03:01:00+09:00,640.6666666666666
2025-04-04 03:02:00+09:00,651.6666666666666
2025-04-04 03:03:00+09:00,650.0
2025-04-04 03:04:00+09:00,643.0
2025-04-04 03:05:00+09:00,640.5
2025-04-04 03:06:00+09:00,641.8333333333334
2025-04-04 03:07:00+09:00,640.5
2025-04-04 03:08:00+09:00,641.0
